Order_ID,Order_Date,Customer_ID,Reseller,Seller,State,Product,Category,Payment_Mode,Order_Value,Delivery_Days,Returned,Return_Reason,Product_Views,Added_to_Cart,Purchased,Rating
ORD_00511,27-05-2024,CUST_393,Reseller_9,Seller_4,Maharashtra,Nail Paint Kit,Fashion,COD,646.26,10,FALSE,,50,40,1,4
ORD_00512,07-02-2024,CUST_111,Reseller_9,Seller_10,Uttar Pradesh,Fruit Basket,Kitchen,Prepaid,2446.02,4,TRUE,Damaged,12,0,0,3.5
ORD_00513,24-03-2024,CUST_226,Reseller_1,Seller_8,Karnataka,Nail Paint Kit,Home Decor,COD,4853.73,4,FALSE,,55,40,1,4.8
ORD_00514,15-05-2024,CUST_430,Reseller_8,Seller_2,Uttar Pradesh,Yoga Mat,Kitchen,COD,3903.51,9,FALSE,,67,57,1,4.7
ORD_00515,22-05-2024,CUST_356,Reseller_6,Seller_4,Karnataka,Lipstick Set,Kitchen,Prepaid,4223.4,10,FALSE,,33,30,1,2.6
ORD_00516,18-02-2024,CUST_110,Reseller_1,Seller_3,Karnataka,Raincoat,Beauty,Prepaid,3888.11,7,FALSE,,79,62,1,2.6
ORD_00517,05-03-2024,CUST_169,Reseller_1,Seller_3,Maharashtra,Photo Frame,Beauty,COD,2701.11,2,FALSE,,13,2,1,3.4
ORD_00518,26-05-2024,CUST_141,Reseller_9,Seller_10,Delhi,Notebook Combo,Fashion,Prepaid,3262.12,8,TRUE,Wrong Item,81,80,1,4.5
ORD_00519,04-04-2024,CUST_414,Reseller_15,Seller_10,Tamil Nadu,Cotton Kurti,Electronics,COD,3787.19,12,FALSE,,14,13,1,5
ORD_00520,12-03-2024,CUST_161,Reseller_6,Seller_3,Maharashtra,Cotton Kurti,Kitchen,COD,4195.21,3,TRUE,Size Issue,13,0,0,2.9
ORD_00521,19-06-2024,CUST_188,Reseller_11,Seller_1,Karnataka,Flower Vase,Kitchen,Prepaid,970.69,11,FALSE,,67,67,1,4
ORD_00522,20-02-2024,CUST_23,Reseller_3,Seller_1,Maharashtra,Bluetooth Speaker,Electronics,Prepaid,2582.4,6,TRUE,Late Delivery,36,17,1,3.5
ORD_00523,24-05-2024,CUST_291,Reseller_6,Seller_7,Delhi,Cosmetic Pouch,Kitchen,COD,2868.71,3,FALSE,,90,88,1,4.9
ORD_00524,03-01-2024,CUST_11,Reseller_3,Seller_2,Maharashtra,Wireless Mouse,Fashion,Prepaid,1050.45,11,FALSE,,99,94,1,4.6
ORD_00525,14-01-2024,CUST_378,Reseller_3,Seller_8,Maharashtra,Handbag,Beauty,COD,3452.32,5,FALSE,,17,8,1,4.6
ORD_00526,07-03-2024,CUST_103,Reseller_9,Seller_3,Maharashtra,Photo Frame,Beauty,COD,2157.82,5,FALSE,,23,14,1,3.7
ORD_00527,10-01-2024,CUST_425,Reseller_3,Seller_5,Tamil Nadu,Cosmetic Pouch,Electronics,COD,1913.52,12,FALSE,,81,76,1,3.5
ORD_00528,28-03-2024,CUST_350,Reseller_18,Seller_3,Uttar Pradesh,Electric Kettle,Electronics,COD,3555.61,7,FALSE,,37,31,1,3.2
ORD_00529,17-06-2024,CUST_17,Reseller_9,Seller_9,Delhi,Cosmetic Pouch,Kitchen,COD,1172,5,FALSE,,15,0,0,2.6
ORD_00530,28-06-2024,CUST_462,Reseller_5,Seller_8,Tamil Nadu,Travel Backpack,Home Decor,COD,1955.57,8,FALSE,,5,0,0,4.7
ORD_00531,29-04-2024,CUST_184,Reseller_6,Seller_1,Tamil Nadu,Bedsheet Double,Beauty,COD,1782.86,3,FALSE,,40,35,1,4.5
ORD_00532,05-04-2024,CUST_243,Reseller_15,Seller_1,Uttar Pradesh,Wall Sticker,Home Decor,COD,2943.43,8,FALSE,,32,24,1,5
ORD_00533,17-04-2024,CUST_462,Reseller_13,Seller_8,Karnataka,Casual Shirt,Beauty,COD,4655.6,5,FALSE,,65,62,1,5
ORD_00534,20-02-2024,CUST_495,Reseller_13,Seller_10,Uttar Pradesh,Raincoat,Beauty,COD,2634.19,6,FALSE,,90,74,1,3.9
ORD_00535,27-04-2024,CUST_235,Reseller_11,Seller_3,Delhi,Floor Cleaner,Home Decor,Prepaid,1649.98,4,FALSE,,51,46,1,4.4
ORD_00536,24-06-2024,CUST_371,Reseller_6,Seller_4,Karnataka,Silk Saree,Home Decor,COD,1045.28,5,FALSE,,32,28,1,4.9
ORD_00537,28-04-2024,CUST_109,Reseller_16,Seller_1,Maharashtra,Measuring Cups,Beauty,COD,2433.38,12,FALSE,,61,49,1,4.6
ORD_00538,01-06-2024,CUST_460,Reseller_13,Seller_2,Maharashtra,Rice Container,Home Decor,COD,4686.02,8,FALSE,,37,24,1,3.1
ORD_00539,04-04-2024,CUST_312,Reseller_12,Seller_2,Tamil Nadu,Bluetooth Speaker,Kitchen,Prepaid,4855.59,2,FALSE,,23,16,1,3.6
ORD_00540,12-01-2024,CUST_71,Reseller_1,Seller_9,Uttar Pradesh,Kitchen Knife Set,Beauty,COD,2081.18,3,FALSE,,64,58,1,2.8
ORD_00541,09-01-2024,CUST_199,Reseller_3,Seller_7,Karnataka,Handbag,Beauty,COD,1022.4,4,FALSE,,87,72,1,4.9
ORD_00542,16-06-2024,CUST_178,Reseller_6,Seller_3,Tamil Nadu,Hair Dryer,Electronics,Prepaid,4196.03,9,FALSE,,88,85,1,4
ORD_00543,18-03-2024,CUST_217,Reseller_11,Seller_3,Maharashtra,Bluetooth Speaker,Fashion,COD,2012.35,9,TRUE,Late Delivery,99,98,1,3.1
ORD_00544,15-02-2024,CUST_498,Reseller_20,Seller_2,Tamil Nadu,Raincoat,Beauty,COD,3937.87,7,FALSE,,47,44,1,4.2
ORD_00545,21-04-2024,CUST_264,Reseller_3,Seller_7,Maharashtra,Raincoat,Kitchen,COD,4748.78,11,FALSE,,79,65,1,4
ORD_00546,18-04-2024,CUST_352,Reseller_2,Seller_5,Delhi,Wall Clock,Electronics,Prepaid,2382.22,2,FALSE,,48,40,1,3.4
ORD_00547,01-06-2024,CUST_153,Reseller_18,Seller_1,Karnataka,Face Wash,Beauty,COD,1880.89,2,FALSE,,82,81,1,2.8
ORD_00548,11-03-2024,CUST_325,Reseller_18,Seller_1,Tamil Nadu,Mobile Stand,Beauty,COD,557.63,3,TRUE,Damaged,64,51,1,4.2
ORD_00549,26-01-2024,CUST_76,Reseller_8,Seller_10,Uttar Pradesh,Makeup Brushes,Electronics,COD,347.11,7,FALSE,,78,58,1,3.8
ORD_00550,30-01-2024,CUST_381,Reseller_11,Seller_2,Karnataka,Photo Frame,Kitchen,COD,258.56,6,FALSE,,11,0,0,4.4
ORD_00551,01-05-2024,CUST_26,Reseller_10,Seller_5,Uttar Pradesh,Flower Vase,Kitchen,COD,4293.08,5,FALSE,,48,30,1,3.8
ORD_00552,02-01-2024,CUST_348,Reseller_6,Seller_5,Karnataka,Handbag,Electronics,COD,371.85,8,FALSE,,37,29,1,4.6
ORD_00553,24-03-2024,CUST_114,Reseller_14,Seller_1,Maharashtra,Men's Jeans,Home Decor,COD,2392.84,12,FALSE,,29,29,1,3.9
ORD_00554,22-05-2024,CUST_278,Reseller_10,Seller_10,Uttar Pradesh,Water Bottle,Fashion,Prepaid,3001.38,12,FALSE,,50,35,1,3.9
ORD_00555,06-03-2024,CUST_358,Reseller_11,Seller_6,Karnataka,Silk Saree,Beauty,Prepaid,886.13,9,FALSE,,22,10,1,4.7
ORD_00556,15-03-2024,CUST_272,Reseller_3,Seller_10,Tamil Nadu,Bluetooth Speaker,Fashion,COD,1824.7,5,FALSE,,48,39,1,3.5
ORD_00557,13-03-2024,CUST_221,Reseller_15,Seller_8,Delhi,Face Roller,Beauty,COD,2986.94,11,FALSE,,54,54,1,2.8
ORD_00558,15-03-2024,CUST_109,Reseller_13,Seller_4,Uttar Pradesh,Measuring Cups,Electronics,COD,3094.54,3,TRUE,Damaged,15,0,0,2.6
ORD_00559,28-01-2024,CUST_395,Reseller_18,Seller_7,Tamil Nadu,Smart Watch,Home Decor,COD,1206.1,11,FALSE,,47,27,1,4.4
ORD_00560,15-02-2024,CUST_147,Reseller_18,Seller_9,Uttar Pradesh,Hand Blender,Beauty,COD,4316.42,9,FALSE,,58,53,1,4.1
ORD_00561,17-04-2024,CUST_197,Reseller_18,Seller_1,Karnataka,Bluetooth Speaker,Beauty,Prepaid,3332.52,12,FALSE,,75,55,1,4.3
ORD_00562,06-01-2024,CUST_307,Reseller_1,Seller_4,Uttar Pradesh,Men's Jeans,Electronics,COD,3107.07,10,FALSE,,74,61,1,3
ORD_00563,21-05-2024,CUST_453,Reseller_6,Seller_4,Uttar Pradesh,Choker Necklace,Kitchen,Prepaid,3469.16,7,TRUE,No Return,84,72,1,2.8
ORD_00564,03-02-2024,CUST_472,Reseller_15,Seller_3,Karnataka,Notebook Combo,Home Decor,Prepaid,1310.68,9,FALSE,,26,16,1,2.5
ORD_00565,08-05-2024,CUST_124,Reseller_7,Seller_1,Uttar Pradesh,Toaster,Fashion,COD,1338.48,11,FALSE,,23,9,1,3.4
ORD_00566,13-05-2024,CUST_350,Reseller_11,Seller_10,Maharashtra,Electric Tandoor,Fashion,COD,3651.92,3,TRUE,Size Issue,87,74,1,4
ORD_00567,22-04-2024,CUST_274,Reseller_14,Seller_2,Karnataka,Washing Gloves,Electronics,Prepaid,2756.11,11,FALSE,,92,92,1,3.5
ORD_00568,27-01-2024,CUST_226,Reseller_13,Seller_5,Delhi,Washing Gloves,Fashion,COD,3625.63,10,FALSE,,55,52,1,3.6
ORD_00569,08-03-2024,CUST_408,Reseller_4,Seller_10,Maharashtra,Nail Paint Kit,Beauty,COD,3334.2,4,FALSE,,62,56,1,4.8
ORD_00570,28-06-2024,CUST_228,Reseller_15,Seller_2,Tamil Nadu,Bedsheet Double,Beauty,Prepaid,3821.36,7,FALSE,,43,29,1,3.4
ORD_00571,19-03-2024,CUST_289,Reseller_20,Seller_5,Delhi,Hair Dryer,Kitchen,Prepaid,867.92,6,TRUE,Wrong Item,47,38,1,3.8
ORD_00572,04-06-2024,CUST_356,Reseller_10,Seller_10,Tamil Nadu,Rice Container,Home Decor,Prepaid,3415.4,4,FALSE,,17,13,1,4.5
ORD_00573,12-05-2024,CUST_133,Reseller_8,Seller_5,Delhi,Toaster,Electronics,Prepaid,2978.67,4,FALSE,,47,31,1,3.5
ORD_00574,14-06-2024,CUST_192,Reseller_6,Seller_10,Karnataka,Bluetooth Speaker,Electronics,Prepaid,2997.61,10,FALSE,,49,34,1,4.1
ORD_00575,08-02-2024,CUST_159,Reseller_6,Seller_8,Tamil Nadu,T-shirt Combo,Kitchen,Prepaid,219.03,3,FALSE,,27,20,1,4.7
ORD_00576,28-02-2024,CUST_431,Reseller_7,Seller_2,Karnataka,Curtain Set,Kitchen,COD,2911.63,12,FALSE,,96,80,1,4.9
ORD_00577,21-01-2024,CUST_493,Reseller_2,Seller_6,Tamil Nadu,Digital Thermometer,Home Decor,Prepaid,4767.34,10,TRUE,No Return,69,52,1,2.9
ORD_00578,25-06-2024,CUST_334,Reseller_17,Seller_10,Maharashtra,Wall Clock,Electronics,COD,4016.76,4,FALSE,,32,25,1,4.8
ORD_00579,13-05-2024,CUST_470,Reseller_2,Seller_3,Uttar Pradesh,Rice Container,Electronics,COD,1495.76,5,FALSE,,9,5,1,3.7
ORD_00580,20-02-2024,CUST_164,Reseller_8,Seller_4,Maharashtra,Yoga Mat,Fashion,COD,2969.16,9,TRUE,Size Issue,82,80,1,3.1
ORD_00581,28-05-2024,CUST_154,Reseller_3,Seller_8,Tamil Nadu,Washing Gloves,Fashion,COD,2780.49,5,FALSE,,73,73,1,3.6
ORD_00582,02-06-2024,CUST_129,Reseller_7,Seller_8,Uttar Pradesh,Raincoat,Fashion,Prepaid,3129.9,9,FALSE,,97,84,1,5
ORD_00583,28-03-2024,CUST_445,Reseller_11,Seller_3,Uttar Pradesh,Curtain Set,Electronics,COD,1526.22,12,FALSE,,69,62,1,3.7
ORD_00584,06-05-2024,CUST_164,Reseller_10,Seller_9,Tamil Nadu,Curtain Set,Kitchen,COD,3819.57,4,FALSE,,66,51,1,3.3
ORD_00585,28-01-2024,CUST_276,Reseller_14,Seller_2,Karnataka,T-shirt Combo,Home Decor,COD,4330.84,7,FALSE,,24,18,1,4.1
ORD_00586,26-05-2024,CUST_475,Reseller_10,Seller_4,Uttar Pradesh,Face Roller,Home Decor,COD,3867.14,9,TRUE,Wrong Item,79,73,1,3.1
ORD_00587,01-05-2024,CUST_81,Reseller_6,Seller_6,Maharashtra,Wall Shelf,Home Decor,Prepaid,3961.18,4,FALSE,,42,26,1,2.7
ORD_00588,21-03-2024,CUST_157,Reseller_9,Seller_7,Maharashtra,Electric Tandoor,Kitchen,Prepaid,2439.11,6,FALSE,,43,32,1,2.8
ORD_00589,26-04-2024,CUST_182,Reseller_19,Seller_7,Tamil Nadu,Ceiling Lamp,Beauty,Prepaid,177.51,8,TRUE,Late Delivery,83,79,1,2.8
ORD_00590,22-05-2024,CUST_405,Reseller_7,Seller_1,Maharashtra,Fruit Basket,Beauty,Prepaid,1391.26,7,TRUE,Late Delivery,49,39,1,2.9
ORD_00591,31-05-2024,CUST_167,Reseller_20,Seller_4,Uttar Pradesh,Measuring Cups,Home Decor,COD,1478.72,3,FALSE,,93,78,1,2.8
ORD_00592,17-05-2024,CUST_328,Reseller_16,Seller_7,Maharashtra,Washing Gloves,Fashion,COD,3092.52,8,TRUE,Size Issue,44,36,1,4.1
ORD_00593,08-02-2024,CUST_376,Reseller_4,Seller_5,Tamil Nadu,Kitchen Knife Set,Electronics,COD,3786.66,7,FALSE,,53,49,1,3
ORD_00594,15-05-2024,CUST_339,Reseller_7,Seller_10,Uttar Pradesh,Electric Kettle,Beauty,COD,1339.35,11,FALSE,,34,17,1,3.4
ORD_00595,29-04-2024,CUST_110,Reseller_3,Seller_3,Karnataka,Toaster,Fashion,Prepaid,1901.96,9,FALSE,,24,14,1,4.7
ORD_00596,31-01-2024,CUST_478,Reseller_11,Seller_6,Maharashtra,Water Bottle,Electronics,Prepaid,3564.69,6,FALSE,,3,0,0,3.7
ORD_00597,24-05-2024,CUST_263,Reseller_13,Seller_7,Tamil Nadu,Electric Tandoor,Electronics,Prepaid,4183.62,2,FALSE,,48,48,1,4.2
ORD_00598,29-01-2024,CUST_290,Reseller_11,Seller_9,Uttar Pradesh,Raincoat,Fashion,COD,2937.86,12,TRUE,Size Issue,12,0,0,2.9
ORD_00599,11-03-2024,CUST_393,Reseller_3,Seller_9,Uttar Pradesh,Wall Sticker,Home Decor,Prepaid,3108.65,5,FALSE,,88,75,1,3
ORD_00600,06-01-2024,CUST_355,Reseller_11,Seller_3,Delhi,Wireless Mouse,Electronics,COD,2939.84,9,FALSE,,95,82,1,2.6
ORD_00601,29-05-2024,CUST_78,Reseller_1,Seller_5,Uttar Pradesh,Bluetooth Speaker,Kitchen,Prepaid,241.53,5,FALSE,,34,27,1,2.9
ORD_00602,18-02-2024,CUST_367,Reseller_15,Seller_9,Maharashtra,Wall Shelf,Beauty,Prepaid,2936.03,7,FALSE,,74,70,1,3.2
ORD_00603,24-03-2024,CUST_277,Reseller_10,Seller_4,Maharashtra,Fruit Basket,Home Decor,COD,2737.1,2,FALSE,,45,43,1,2.9
ORD_00604,07-01-2024,CUST_112,Reseller_7,Seller_4,Karnataka,Choker Necklace,Home Decor,COD,4956.37,5,FALSE,,99,88,1,2.7
ORD_00605,20-02-2024,CUST_229,Reseller_13,Seller_2,Delhi,Pressure Cooker,Electronics,COD,3758.12,5,FALSE,,57,45,1,2.8
ORD_00606,31-01-2024,CUST_63,Reseller_4,Seller_10,Delhi,Handbag,Electronics,Prepaid,2607.51,11,FALSE,,21,15,1,3.7
ORD_00607,26-04-2024,CUST_131,Reseller_11,Seller_6,Tamil Nadu,Essential Oils,Kitchen,COD,4927.99,10,FALSE,,66,63,1,3
ORD_00608,15-06-2024,CUST_429,Reseller_14,Seller_7,Tamil Nadu,Cotton Kurti,Fashion,Prepaid,635.32,7,FALSE,,9,0,0,3.4
ORD_00609,15-02-2024,CUST_24,Reseller_13,Seller_2,Tamil Nadu,Yoga Mat,Home Decor,COD,4826.54,12,FALSE,,19,12,1,3.8
ORD_00610,05-04-2024,CUST_444,Reseller_17,Seller_3,Maharashtra,Floor Cleaner,Fashion,COD,2428.59,2,TRUE,Damaged,95,86,1,4.2
ORD_00611,03-04-2024,CUST_415,Reseller_14,Seller_3,Maharashtra,Diya Set,Electronics,COD,2665.21,4,FALSE,,86,81,1,2.6
ORD_00612,08-01-2024,CUST_15,Reseller_16,Seller_1,Maharashtra,Mobile Stand,Home Decor,COD,3182.77,6,FALSE,,4,0,0,4.5
ORD_00613,24-01-2024,CUST_8,Reseller_14,Seller_3,Delhi,Washing Gloves,Fashion,COD,3848.14,10,TRUE,Size Issue,45,38,1,4.1
ORD_00614,01-01-2024,CUST_439,Reseller_16,Seller_2,Tamil Nadu,Men's Jeans,Fashion,Prepaid,4302.28,10,FALSE,,78,58,1,2.7
ORD_00615,26-05-2024,CUST_50,Reseller_9,Seller_8,Maharashtra,Yoga Mat,Electronics,COD,2768.93,11,FALSE,,62,47,1,4.7
ORD_00616,06-06-2024,CUST_368,Reseller_17,Seller_4,Maharashtra,Flower Vase,Home Decor,Prepaid,841.59,12,TRUE,Size Issue,52,43,1,4.8
ORD_00617,09-03-2024,CUST_267,Reseller_9,Seller_4,Maharashtra,Bedsheet Double,Home Decor,Prepaid,1610.37,9,FALSE,,67,49,1,2.7
ORD_00618,13-01-2024,CUST_410,Reseller_14,Seller_6,Karnataka,Face Roller,Home Decor,Prepaid,2959.94,2,FALSE,,50,30,1,3.2
ORD_00619,29-03-2024,CUST_293,Reseller_5,Seller_1,Delhi,Flower Vase,Home Decor,Prepaid,1303.47,8,FALSE,,62,47,1,4.5
ORD_00620,27-03-2024,CUST_336,Reseller_15,Seller_7,Maharashtra,Flower Vase,Kitchen,COD,1424.6,9,TRUE,Wrong Item,99,83,1,4.4
ORD_00621,08-03-2024,CUST_176,Reseller_11,Seller_5,Tamil Nadu,Face Wash,Home Decor,Prepaid,2363.13,3,FALSE,,98,82,1,3
ORD_00622,02-02-2024,CUST_62,Reseller_1,Seller_7,Uttar Pradesh,Non-Stick Pan,Beauty,COD,1251.56,9,FALSE,,71,62,1,3
ORD_00623,06-02-2024,CUST_420,Reseller_14,Seller_8,Uttar Pradesh,Makeup Brushes,Beauty,Prepaid,552.39,10,FALSE,,66,60,1,3.4
ORD_00624,02-04-2024,CUST_269,Reseller_7,Seller_1,Karnataka,Wall Shelf,Home Decor,COD,3932.7,11,FALSE,,7,0,0,3.7
ORD_00625,18-05-2024,CUST_317,Reseller_6,Seller_9,Karnataka,Wall Sticker,Home Decor,COD,3449.92,12,FALSE,,29,25,1,4
ORD_00626,29-04-2024,CUST_268,Reseller_9,Seller_4,Delhi,Diya Set,Electronics,Prepaid,4752.16,6,FALSE,,54,39,1,3.4
ORD_00627,18-01-2024,CUST_376,Reseller_1,Seller_5,Delhi,Choker Necklace,Home Decor,COD,2845.42,6,FALSE,,79,60,1,3.7
ORD_00628,10-04-2024,CUST_82,Reseller_5,Seller_3,Tamil Nadu,Wall Clock,Electronics,Prepaid,3858.28,5,FALSE,,83,70,1,4.4
ORD_00629,21-06-2024,CUST_64,Reseller_12,Seller_4,Delhi,Electric Kettle,Home Decor,COD,4752.89,4,FALSE,,93,75,1,2.6
ORD_00630,02-06-2024,CUST_269,Reseller_5,Seller_8,Karnataka,Nail Paint Kit,Home Decor,Prepaid,202.23,3,FALSE,,14,0,0,3.1
ORD_00631,07-04-2024,CUST_449,Reseller_10,Seller_8,Delhi,Washing Gloves,Home Decor,COD,3108.67,4,TRUE,Wrong Item,35,34,1,4.3
ORD_00632,23-01-2024,CUST_116,Reseller_14,Seller_8,Uttar Pradesh,Hair Dryer,Fashion,COD,3592.34,9,FALSE,,67,64,1,4.7
ORD_00633,11-03-2024,CUST_327,Reseller_12,Seller_10,Maharashtra,Hair Straightener,Kitchen,Prepaid,3374.82,8,FALSE,,14,6,1,3.8
ORD_00634,06-05-2024,CUST_249,Reseller_14,Seller_6,Karnataka,Hair Dryer,Kitchen,Prepaid,553,3,FALSE,,32,14,1,3.8
ORD_00635,04-06-2024,CUST_429,Reseller_9,Seller_7,Delhi,Water Bottle,Kitchen,Prepaid,4157.37,9,FALSE,,73,61,1,2.8
ORD_00636,02-04-2024,CUST_61,Reseller_20,Seller_1,Delhi,Clutch Purse,Electronics,COD,3998.96,3,FALSE,,98,91,1,3.6
ORD_00637,09-06-2024,CUST_268,Reseller_13,Seller_7,Delhi,Electric Kettle,Kitchen,COD,3972.46,9,FALSE,,5,0,0,3.8
ORD_00638,05-03-2024,CUST_411,Reseller_7,Seller_1,Uttar Pradesh,Digital Thermometer,Electronics,COD,3208.03,7,TRUE,Late Delivery,4,0,0,3.1
ORD_00639,23-02-2024,CUST_326,Reseller_8,Seller_6,Karnataka,Makeup Brushes,Beauty,COD,381.83,9,FALSE,,34,29,1,3.2
ORD_00640,17-05-2024,CUST_171,Reseller_13,Seller_6,Karnataka,Measuring Cups,Kitchen,Prepaid,984.48,9,FALSE,,46,27,1,3.4
ORD_00641,07-04-2024,CUST_255,Reseller_10,Seller_6,Delhi,Digital Thermometer,Home Decor,Prepaid,588.6,8,FALSE,,82,77,1,2.6
ORD_00642,18-02-2024,CUST_166,Reseller_12,Seller_8,Karnataka,Flower Vase,Beauty,Prepaid,4494.53,4,FALSE,,3,0,0,3.3
ORD_00643,24-01-2024,CUST_39,Reseller_18,Seller_9,Karnataka,Electric Kettle,Beauty,Prepaid,2760.53,8,FALSE,,26,24,1,3
ORD_00644,06-06-2024,CUST_54,Reseller_9,Seller_7,Maharashtra,Rice Container,Kitchen,Prepaid,2734.21,8,TRUE,Late Delivery,95,86,1,3.3
ORD_00645,27-02-2024,CUST_141,Reseller_8,Seller_6,Tamil Nadu,Floor Cleaner,Fashion,Prepaid,1342.63,4,FALSE,,4,0,0,2.8
ORD_00646,03-05-2024,CUST_494,Reseller_8,Seller_4,Tamil Nadu,Cosmetic Pouch,Home Decor,Prepaid,1197.45,2,FALSE,,3,0,0,4.7
ORD_00647,07-03-2024,CUST_322,Reseller_18,Seller_9,Uttar Pradesh,Ceiling Lamp,Electronics,COD,1052.38,10,FALSE,,74,62,1,4
ORD_00648,23-03-2024,CUST_183,Reseller_14,Seller_5,Karnataka,Rice Container,Beauty,COD,4638.7,5,FALSE,,10,6,1,4.2
ORD_00649,03-06-2024,CUST_275,Reseller_19,Seller_9,Maharashtra,Cosmetic Pouch,Home Decor,COD,4599.78,10,FALSE,,41,38,1,4.5
ORD_00650,17-01-2024,CUST_255,Reseller_8,Seller_9,Tamil Nadu,Water Bottle,Beauty,COD,4207.58,9,FALSE,,76,63,1,3.7
ORD_00651,17-01-2024,CUST_76,Reseller_15,Seller_9,Uttar Pradesh,T-shirt Combo,Fashion,Prepaid,4494.83,9,FALSE,,9,0,0,2.7
ORD_00652,20-03-2024,CUST_111,Reseller_9,Seller_10,Delhi,Hair Straightener,Beauty,Prepaid,2530.43,4,FALSE,,85,71,1,3.8
ORD_00653,02-01-2024,CUST_349,Reseller_8,Seller_6,Uttar Pradesh,Wall Sticker,Beauty,Prepaid,2613.58,8,TRUE,No Return,76,66,1,4
ORD_00654,04-03-2024,CUST_374,Reseller_19,Seller_6,Delhi,Diya Set,Fashion,Prepaid,494.41,3,FALSE,,21,15,1,4.4
ORD_00655,14-04-2024,CUST_294,Reseller_1,Seller_3,Tamil Nadu,Casual Shirt,Home Decor,Prepaid,1759.18,3,FALSE,,90,78,1,3.6
ORD_00656,07-03-2024,CUST_256,Reseller_11,Seller_3,Maharashtra,Photo Frame,Electronics,COD,1872.51,8,FALSE,,12,7,1,2.8
ORD_00657,22-05-2024,CUST_451,Reseller_12,Seller_4,Delhi,Bluetooth Speaker,Home Decor,COD,3796.3,10,FALSE,,78,77,1,3.2
ORD_00658,24-05-2024,CUST_157,Reseller_6,Seller_2,Delhi,Wall Clock,Beauty,Prepaid,2716.24,2,FALSE,,4,0,0,3.4
ORD_00659,15-02-2024,CUST_308,Reseller_7,Seller_3,Uttar Pradesh,Kitchen Knife Set,Fashion,COD,2745.79,7,TRUE,Damaged,48,30,1,4.1
ORD_00660,15-03-2024,CUST_407,Reseller_5,Seller_9,Tamil Nadu,Ceiling Lamp,Home Decor,COD,338.06,10,FALSE,,16,7,1,3.9
ORD_00661,17-06-2024,CUST_314,Reseller_19,Seller_3,Uttar Pradesh,Bedsheet Double,Beauty,COD,633.65,5,FALSE,,44,30,1,3.4
ORD_00662,13-04-2024,CUST_419,Reseller_4,Seller_8,Uttar Pradesh,Measuring Cups,Electronics,COD,1344.18,4,FALSE,,63,57,1,5
ORD_00663,27-05-2024,CUST_467,Reseller_16,Seller_1,Uttar Pradesh,Bluetooth Earbuds,Beauty,COD,2671.24,12,FALSE,,68,50,1,4
ORD_00664,19-04-2024,CUST_102,Reseller_13,Seller_9,Uttar Pradesh,Cosmetic Pouch,Kitchen,Prepaid,1520.42,4,FALSE,,38,18,1,3.1
ORD_00665,14-03-2024,CUST_200,Reseller_3,Seller_7,Tamil Nadu,Bluetooth Speaker,Electronics,COD,655.94,10,FALSE,,40,25,1,2.8
ORD_00666,13-06-2024,CUST_293,Reseller_2,Seller_9,Maharashtra,Fruit Basket,Fashion,Prepaid,1639.53,11,FALSE,,70,65,1,2.9
ORD_00667,10-05-2024,CUST_27,Reseller_1,Seller_9,Delhi,Choker Necklace,Fashion,Prepaid,2016.77,7,FALSE,,88,75,1,3.1
ORD_00668,22-02-2024,CUST_365,Reseller_12,Seller_9,Delhi,Clutch Purse,Home Decor,Prepaid,628.46,4,FALSE,,41,39,1,2.9
ORD_00669,15-02-2024,CUST_3,Reseller_20,Seller_10,Delhi,Essential Oils,Home Decor,COD,2000.22,3,FALSE,,31,21,1,3
ORD_00670,09-06-2024,CUST_452,Reseller_13,Seller_6,Delhi,Photo Frame,Home Decor,COD,3053.95,11,FALSE,,55,37,1,3.2
ORD_00671,05-03-2024,CUST_98,Reseller_14,Seller_5,Delhi,Yoga Mat,Home Decor,COD,2156.15,6,FALSE,,100,85,1,2.9
ORD_00672,18-01-2024,CUST_60,Reseller_2,Seller_7,Tamil Nadu,Casual Shirt,Fashion,COD,3494.07,3,FALSE,,21,6,1,4.7
ORD_00673,07-03-2024,CUST_147,Reseller_6,Seller_6,Karnataka,Smart Watch,Kitchen,Prepaid,3617.86,8,FALSE,,37,19,1,2.7
ORD_00674,28-01-2024,CUST_19,Reseller_7,Seller_7,Delhi,Bedsheet Double,Fashion,COD,2565.14,4,FALSE,,61,46,1,3.8
ORD_00675,06-02-2024,CUST_316,Reseller_13,Seller_1,Maharashtra,Mobile Stand,Home Decor,COD,3514.04,3,FALSE,,48,34,1,3.5
ORD_00676,05-03-2024,CUST_486,Reseller_17,Seller_1,Maharashtra,Ceiling Lamp,Kitchen,Prepaid,3665.81,2,FALSE,,20,10,1,5
ORD_00677,19-02-2024,CUST_116,Reseller_7,Seller_8,Delhi,Smart Watch,Beauty,COD,892.52,6,FALSE,,24,4,1,2.8
ORD_00678,15-01-2024,CUST_74,Reseller_15,Seller_1,Delhi,Face Wash,Electronics,Prepaid,3068.05,6,FALSE,,71,61,1,3.5
ORD_00679,02-01-2024,CUST_74,Reseller_17,Seller_7,Uttar Pradesh,Mobile Stand,Fashion,COD,3644.34,7,FALSE,,14,7,1,4.9
ORD_00680,19-01-2024,CUST_19,Reseller_2,Seller_10,Tamil Nadu,Photo Frame,Fashion,Prepaid,730.26,5,FALSE,,73,56,1,4.7
